id	url	page
2a96f4cfa7ce31bb9f00f937f0480ccd	https://mfa.gov.sc/news/special-envoys-from-south-africa-call-on-the-minister-for-foreign-affairs-and-tourism/	16
aa7571a50a5438efa2cdf64c5cb9e3ba	https://mfa.gov.sc/news/high-commissioner-of-south-africa-pays-courtesy-call-on-the-foreign-affairs-principal-secretary/	16
2fafbaa696743adf9e31833aeb0335e1	https://mfa.gov.sc/news/minister-for-foreign-affairs-and-tourism-meets-with-russian-delegation/	16
284406fed29a30d89e47af439bc853b3	https://mfa.gov.sc/news/36eme-conseil-des-ministres-de-la-coi-a-paris/	16
baaf09d559a73b4b8fece6ab32afc695	https://mfa.gov.sc/news/participation-des-seychelles-au-dernier-comite-des-opl-sous-presidence-francaise/	16
157ca18ee9bf34d59d341dc7526aac62	https://mfa.gov.sc/news/le-ministre-radegonde-au-premier-forum-indopacifique-a-paris/	16
4ebd844c2b113b3ea73e429f9534caa4	https://mfa.gov.sc/news/german-ambassador-calls-on-foreign-affairs-principal-secretary/	16
ec2062eabf5632758b9acfbc22cf75b0	https://mfa.gov.sc/news/newly-accredited-ambassador-of-portugal-pays-courtesy-call-on-principal-secretary-fock-tave/	16
01efbb4c8adb389c98e8ac914c240d68	https://mfa.gov.sc/news/seychelles-and-the-southern-chinese-province-of-guangdong-strengthen-their-cooperation/	16
fb48719ac8403173b7e2a9ddadc44d52	https://mfa.gov.sc/news/seychelles-mobilises-the-international-community-to-continue-focusing-on-maritime-security-in-the-western-indian-ocean/	16
c494ac76998a3e66b550520df8604931	https://mfa.gov.sc/news/commonwealth-human-rights-unit-pays-courtesy-call-on-ambassador-fock-tave/	17
afc49062bdda3deb9f23e42934e9a3b7	https://mfa.gov.sc/news/danish-special-representative-pays-courtesy-call-on-foreign-affairs-principal-secretary/	17
cbafa538eeb634f5a102c4b732837c57	https://mfa.gov.sc/news/president-ramkalawan-condemns-drone-attacks-on-the-united-arab-emirates/	17
ffc8f416f59a3e1293b248f924de451d	https://mfa.gov.sc/news/high-commissioner-morel-represents-seychelles-at-the-sadc-extraordinary-summit-of-the-heads-of-state-and-government/	17
d227eeda11703840beb5697c6250a3cb	https://mfa.gov.sc/news/seychelles-and-asean-will-co-host-the-asean-africa-forum-in-2022/	17
d9ce4531f0323428a27f5c7682a75f32	https://mfa.gov.sc/news/the-government-of-seychelles-condemns-pirate-attacks-off-the-coast-of-hodeidah/	17
c975ebc5d9e233bca61d7a1bf915ea75	https://mfa.gov.sc/news/30th-eastern-africa-standby-force-easf-policy-organs-meetings/	17
